Date,Open,High,Low,Close,Adj Close,Volume
2019-10-08,225.820007,228.059998,224.330002,224.399994,223.198593,27955000
2019-10-09,227.029999,227.789993,225.639999,227.029999,225.814514,18692600
2019-10-10,227.929993,230.440002,227.300003,230.089996,228.858124,28253400
2019-10-11,232.949997,237.639999,232.309998,236.210007,234.945358,41698900
2019-10-14,234.899994,238.130005,234.669998,235.869995,234.607178,24106900
2019-10-15,236.389999,237.649994,234.880005,235.320007,234.060135,21840000
2019-10-16,233.369995,235.240005,233.199997,234.369995,233.115204,18475800
2019-10-17,235.089996,236.149994,233.520004,235.279999,234.020340,16896300
2019-10-18,234.589996,237.580002,234.289993,236.410004,235.144302,24358400
2019-10-21,237.520004,240.990005,237.320007,240.509995,239.222336,21811800
2019-10-22,241.160004,242.199997,239.619995,239.960007,238.675293,20573400
2019-10-23,242.100006,243.240005,241.220001,243.179993,241.878036,18957200
2019-10-24,244.509995,244.800003,241.809998,243.580002,242.275894,17318800
2019-10-25,243.160004,246.729996,242.880005,246.580002,245.259842,18369300
2019-10-28,247.419998,249.250000,246.720001,249.050003,247.716614,24143200
2019-10-29,248.970001,249.750000,242.570007,243.289993,241.987442,35709900
2019-10-30,244.759995,245.300003,241.210007,243.259995,241.957611,31130500
2019-10-31,247.240005,249.169998,237.259995,248.759995,247.428162,34790500
2019-11-01,249.539993,255.929993,249.160004,255.820007,254.450378,37781300
2019-11-04,257.329987,257.850006,255.380005,257.500000,256.121368,25818000
2019-11-05,257.049988,258.190002,256.320007,257.130005,255.753372,19974400
2019-11-06,256.769989,257.489990,255.369995,257.239990,255.862762,18966100
2019-11-07,258.739990,260.350006,258.109985,259.429993,258.815735,23735100
2019-11-08,258.690002,260.440002,256.850006,260.140015,259.524078,17496600
2019-11-11,258.299988,262.470001,258.279999,262.200012,261.579193,20455300
2019-11-12,261.549988,262.790009,260.920013,261.959991,261.339752,21847200
2019-11-13,261.130005,264.779999,261.070007,264.470001,263.843811,25683600
2019-11-14,263.750000,264.880005,262.100006,262.640015,262.018158,22295700
2019-11-15,263.679993,265.779999,263.010010,265.760010,265.130768,25051600
2019-11-18,265.799988,267.429993,264.230011,267.100006,266.467590,21675800
2019-11-19,267.899994,268.000000,265.390015,266.290009,265.659515,19041800
2019-11-20,265.540009,266.079987,260.399994,263.190002,262.566864,26558600
2019-11-21,263.690002,264.010010,261.179993,262.010010,261.389648,30348800
2019-11-22,262.589996,263.179993,260.839996,261.779999,261.160187,16331300
2019-11-25,262.709991,266.440002,262.519989,266.369995,265.739319,21005100
2019-11-26,266.940002,267.160004,262.500000,264.290009,263.664246,26301900
2019-11-27,265.579987,267.980011,265.309998,267.839996,267.205841,16308900
2019-11-29,266.600006,268.000000,265.899994,267.250000,266.617249,11654400
2019-12-02,267.269989,268.250000,263.450012,264.160004,263.534546,23621800
2019-12-03,258.309998,259.529999,256.290009,259.450012,258.835724,28607600
2019-12-04,261.070007,263.309998,260.679993,261.739990,261.120270,16795400
2019-12-05,263.790009,265.890015,262.730011,265.579987,264.951172,18606100
2019-12-06,267.480011,271.000000,267.299988,270.709991,270.069031,26518900
2019-12-09,270.000000,270.799988,264.910004,266.920013,266.288025,32010600
2019-12-10,268.600006,270.070007,265.859985,268.480011,267.844330,22605100
2019-12-11,268.809998,271.100006,268.500000,270.769989,270.128906,19689200
2019-12-12,267.779999,272.559998,267.320007,271.459991,270.817261,34327600
2019-12-13,271.459991,275.299988,270.929993,275.149994,274.498535,33396900
2019-12-16,277.000000,280.790009,276.980011,279.859985,279.197357,32046500
2019-12-17,279.570007,281.769989,278.799988,280.410004,279.746094,28539600
2019-12-18,279.799988,281.899994,279.119995,279.739990,279.077667,29007100
2019-12-19,279.500000,281.179993,278.950012,280.019989,279.356995,24592300
2019-12-20,282.230011,282.649994,278.559998,279.440002,278.778381,68994500
2019-12-23,280.529999,284.250000,280.369995,284.000000,283.327576,24643000
2019-12-24,284.690002,284.890015,282.920013,284.269989,283.596924,12119700
2019-12-26,284.820007,289.980011,284.700012,289.910004,289.223602,23280300
2019-12-27,291.119995,293.970001,288.119995,289.799988,289.113831,36566500
2019-12-30,289.459991,292.690002,285.220001,291.519989,290.829773,36028600
2019-12-31,289.929993,293.679993,289.519989,293.649994,292.954712,25201400
2020-01-02,296.239990,300.600006,295.190002,300.350006,299.638885,33870100
2020-01-03,297.149994,300.579987,296.500000,297.429993,296.725769,36580700
2020-01-06,293.790009,299.959991,292.750000,299.799988,299.090149,29596800
2020-01-07,299.839996,300.899994,297.480011,298.390015,297.683533,27218000
2020-01-08,297.160004,304.440002,297.160004,303.190002,302.472137,33019800
2020-01-09,307.239990,310.429993,306.200012,309.630005,308.896912,42527100
2020-01-10,310.600006,312.670013,308.250000,310.329987,309.595215,35161200
2020-01-13,311.640015,317.070007,311.149994,316.959991,316.209534,30383000
2020-01-14,316.700012,317.570007,312.170013,312.679993,311.939667,40488600
2020-01-15,311.850006,315.500000,309.549988,311.339996,310.602844,30480900
2020-01-16,313.589996,315.700012,312.089996,315.239990,314.493591,27207300
2020-01-17,316.269989,318.739990,315.000000,318.730011,317.975372,34454100
2020-01-21,317.190002,319.019989,316.000000,316.570007,315.820465,27710800
2020-01-22,318.579987,319.989990,317.309998,317.700012,316.947815,25458100
2020-01-23,317.920013,319.559998,315.649994,319.230011,318.474182,26118000
2020-01-24,320.250000,323.329987,317.519989,318.309998,317.556335,36634400
2020-01-27,310.059998,311.769989,304.880005,308.950012,308.218506,40485000
2020-01-28,312.600006,318.399994,312.190002,317.690002,316.937805,40558500
2020-01-29,324.450012,327.850006,321.380005,324.339996,323.572052,54057300
2020-01-30,320.540009,324.089996,318.750000,323.869995,323.103180,31685800
2020-01-31,320.929993,322.679993,308.290009,309.510010,308.777191,49897100
2020-02-03,304.299988,313.489990,302.220001,308.660004,307.929199,43496400
2020-02-04,315.309998,319.640015,313.630005,318.850006,318.095062,34154100
2020-02-05,323.519989,324.760010,318.950012,321.450012,320.688934,29706700
2020-02-06,322.570007,325.220001,320.260010,325.209991,324.440002,26356400
2020-02-07,322.369995,323.399994,318.000000,320.029999,320.029999,29421000
2020-02-10,314.179993,321.549988,313.850006,321.549988,321.549988,27337200
2020-02-11,323.600006,323.899994,318.709991,319.609985,319.609985,23580800
2020-02-12,321.470001,327.220001,321.470001,327.200012,327.200012,28432600
2020-02-13,324.190002,326.220001,323.350006,324.869995,324.869995,23686900
2020-02-14,324.739990,325.980011,322.850006,324.950012,324.950012,20028400
2020-02-18,315.359985,319.750000,314.609985,319.000000,319.000000,38132800
2020-02-19,320.000000,324.570007,320.000000,323.619995,323.619995,23496000
2020-02-20,322.630005,324.649994,318.209991,320.299988,320.299988,25141500
2020-02-21,318.619995,320.450012,310.500000,313.049988,313.049988,32388500
2020-02-24,297.260010,304.179993,289.230011,298.179993,298.179993,55548800
2020-02-25,300.950012,302.529999,286.130005,288.079987,288.079987,57668400
2020-02-26,286.529999,297.880005,286.500000,292.649994,292.649994,49513700
2020-02-27,281.100006,286.000000,272.959991,273.519989,273.519989,80151400
2020-02-28,257.260010,278.410004,256.369995,273.359985,273.359985,106721200
2020-03-02,282.279999,301.440002,277.720001,298.809998,298.809998,85349300
2020-03-03,303.670013,304.000000,285.799988,289.320007,289.320007,79868900
2020-03-04,296.440002,303.399994,293.130005,302.739990,302.739990,54794600
2020-03-05,295.519989,299.549988,291.410004,292.920013,292.920013,46893200
2020-03-06,282.000000,290.820007,281.230011,289.029999,289.029999,56544200
2020-03-09,263.750000,278.089996,263.000000,266.170013,266.170013,71686200
2020-03-10,277.140015,286.440002,269.369995,285.339996,285.339996,71322500
2020-03-11,277.390015,281.220001,271.859985,275.429993,275.429993,63899700
2020-03-12,255.940002,270.000000,248.000000,248.229996,248.229996,104618500
2020-03-13,264.890015,279.920013,252.949997,277.970001,277.970001,92683000
2020-03-16,241.949997,259.079987,240.000000,242.210007,242.210007,80605900
2020-03-17,247.509995,257.609985,238.399994,252.860001,252.860001,81014000
2020-03-18,239.770004,250.000000,237.119995,246.669998,246.669998,75058400
2020-03-19,247.389999,252.839996,242.610001,244.779999,244.779999,67964300
2020-03-20,247.179993,251.830002,228.000000,229.240005,229.240005,100423300
2020-03-23,228.080002,228.500000,212.610001,224.369995,224.369995,84188200
2020-03-24,236.360001,247.690002,234.300003,246.880005,246.880005,71651900
